Index,-30,-20,-10,0,10,20,frequency (Hz)
623,-148.890991210937,-140.666305541992,-115.899024963379,-114.331642150879,-96.3739395141602,-94.4435119628906,3894.360625
624,-148.891296386719,-140.666305541992,-115.896492004395,-114.339981079102,-96.3749847412109,-94.450553894043,3900.6099999999997
625,-148.891555786133,-140.666290283203,-115.893966674805,-114.348320007324,-96.3760299682617,-94.4575805664063,3906.859375
626,-148.891799926758,-140.666290283203,-115.891464233398,-114.356666564941,-96.3770751953125,-94.4646301269531,3913.10875
627,-148.892028808594,-140.666290283203,-115.888977050781,-114.365028381348,-96.3781280517578,-94.4716796875,3919.3581249999997
628,-148.892242431641,-140.666305541992,-115.886489868164,-114.373397827148,-96.3791885375977,-94.4787445068359,3925.6074999999996
629,-148.892425537109,-140.666320800781,-115.884010314941,-114.381767272949,-96.380241394043,-94.4858093261719,3931.856875
630,-148.892578125,-140.666351318359,-115.881568908691,-114.390151977539,-96.3813095092773,-94.4928817749023,3938.10625
631,-148.892730712891,-140.666397094727,-115.879135131836,-114.398536682129,-96.3823776245117,-94.4999694824219,3944.3556249999997
632,-148.892852783203,-140.666442871094,-115.876724243164,-114.406929016113,-96.3834609985352,-94.5070495605469,3950.605
633,-148.892944335937,-140.666488647461,-115.874305725098,-114.415321350098,-96.3845291137695,-94.5141525268555,3956.854375
634,-148.893035888672,-140.666549682617,-115.871917724609,-114.423713684082,-96.3856048583984,-94.5212326049805,3963.1037499999998
635,-148.893096923828,-140.666610717773,-115.86954498291,-114.432113647461,-96.3866882324219,-94.5283432006836,3969.3531249999996
636,-148.893142700195,-140.666687011719,-115.867202758789,-114.44051361084,-96.3877792358398,-94.5354537963867,3975.6025
637,-148.893173217773,-140.666778564453,-115.864868164062,-114.448921203613,-96.3888702392578,-94.5425567626953,3981.851875
638,-148.893173217773,-140.666870117188,-115.862564086914,-114.457336425781,-96.3899612426758,-94.549674987793,3988.1012499999997
639,-148.893173217773,-140.666976928711,-115.860275268555,-114.465744018555,-96.3910598754883,-94.5568084716797,3994.3506249999996
640,-148.893157958984,-140.667098999023,-115.858016967773,-114.474166870117,-96.3921661376953,-94.5639419555664,4000.6
641,-148.893096923828,-140.667205810547,-115.855766296387,-114.482559204102,-96.3932647705078,-94.5710601806641,4006.849375
642,-148.893035888672,-140.667343139648,-115.853546142578,-114.490966796875,-96.3943710327148,-94.5781936645508,4013.0987499999997
643,-148.892944335937,-140.667465209961,-115.851341247559,-114.499359130859,-96.3954696655273,-94.585319519043,4019.348125
644,-148.892852783203,-140.667617797852,-115.849159240723,-114.507751464844,-96.3965835571289,-94.5924530029297,4025.5975
645,-148.892715454102,-140.667755126953,-115.846992492676,-114.516136169434,-96.3976745605469,-94.5995864868164,4031.8468749999997
646,-148.892562866211,-140.667907714844,-115.844841003418,-114.524505615234,-96.3987808227539,-94.6067047119141,4038.0962499999996
647,-148.892395019531,-140.668075561523,-115.842727661133,-114.532875061035,-96.3998947143555,-94.6138381958008,4044.345625
648,-148.892196655273,-140.668243408203,-115.840637207031,-114.541236877441,-96.400993347168,-94.620964050293,4050.595
649,-148.891983032227,-140.668395996094,-115.838562011719,-114.549583435059,-96.4020843505859,-94.6280899047852,4056.8443749999997
650,-148.891754150391,-140.668579101562,-115.836517333984,-114.557914733887,-96.403190612793,-94.6351928710938,4063.09375
651,-148.891510009766,-140.66877746582,-115.834495544434,-114.566246032715,-96.4042892456055,-94.6423187255859,4069.343125
652,-148.891235351563,-140.668960571289,-115.832496643066,-114.574562072754,-96.4053955078125,-94.6494369506836,4075.5924999999997
653,-148.89094543457,-140.669158935547,-115.830535888672,-114.582878112793,-96.406494140625,-94.6565551757813,4081.8418749999996
654,-148.890655517578,-140.669372558594,-115.828605651855,-114.591178894043,-96.4076080322266,-94.663688659668,4088.09125
655,-148.890335083008,-140.66960144043,-115.826698303223,-114.599472045898,-96.4087219238281,-94.6707916259766,4094.340625
656,-148.890014648438,-140.669845581055,-115.824829101562,-114.607749938965,-96.4098358154297,-94.6779098510742,4100.59
657,-148.8896484375,-140.670074462891,-115.822967529297,-114.615997314453,-96.4109268188477,-94.6850128173828,4106.839375
658,-148.889266967773,-140.670303344727,-115.821144104004,-114.624237060547,-96.4120330810547,-94.6921157836914,4113.08875
659,-148.888854980469,-140.670547485352,-115.819351196289,-114.632461547852,-96.4131469726562,-94.69921875,4119.338125
660,-148.888442993164,-140.670791625977,-115.817581176758,-114.640663146973,-96.4142379760742,-94.706298828125,4125.5875
661,-148.888000488281,-140.671051025391,-115.815849304199,-114.648834228516,-96.4153289794922,-94.7133712768555,4131.836875
662,-148.887542724609,-140.671310424805,-115.81413269043,-114.657005310059,-96.4164199829102,-94.7204513549805,4138.086249999999
663,-148.887054443359,-140.671569824219,-115.812461853027,-114.665153503418,-96.4175186157227,-94.7275238037109,4144.335625
664,-148.886581420898,-140.671859741211,-115.810813903809,-114.673286437988,-96.4186096191406,-94.7345962524414,4150.585
665,-148.886047363281,-140.672119140625,-115.809196472168,-114.681381225586,-96.4196929931641,-94.7416458129883,4156.834374999999
666,-148.885513305664,-140.672409057617,-115.8076171875,-114.689453125,-96.420768737793,-94.7486877441406,4163.08375
667,-148.884948730469,-140.672698974609,-115.806053161621,-114.69751739502,-96.4218521118164,-94.7557144165039,4169.333125
668,-148.884368896484,-140.672988891602,-115.804534912109,-114.705543518066,-96.4229278564453,-94.7627563476563,4175.5824999999995
669,-148.883773803711,-140.673294067383,-115.80305480957,-114.713554382324,-96.4240112304688,-94.7697677612305,4181.831875
670,-148.883178710938,-140.673614501953,-115.801605224609,-114.721549987793,-96.4250869750977,-94.7767868041992,4188.08125
671,-148.882553100586,-140.673934936523,-115.800193786621,-114.729507446289,-96.4261703491211,-94.7837982177734,4194.330625
672,-148.881912231445,-140.674270629883,-115.798828125,-114.737457275391,-96.4272308349609,-94.7908096313477,4200.58
673,-148.881240844727,-140.674591064453,-115.797470092773,-114.74535369873,-96.4282989501953,-94.7977905273438,4206.829374999999
674,-148.880554199219,-140.674911499023,-115.79615020752,-114.753234863281,-96.4293594360352,-94.8047485351562,4213.07875
675,-148.879837036133,-140.675262451172,-115.794868469238,-114.761077880859,-96.4304122924805,-94.8117141723633,4219.328125
676,-148.879104614258,-140.675582885742,-115.793601989746,-114.768882751465,-96.4314498901367,-94.8186569213867,4225.577499999999
677,-148.878326416016,-140.675918579102,-115.792373657227,-114.776649475098,-96.4324798583984,-94.825569152832,4231.826875
678,-148.877563476563,-140.676254272461,-115.791191101074,-114.784400939941,-96.4335174560547,-94.8324890136719,4238.07625
679,-148.876770019531,-140.676605224609,-115.790046691895,-114.792106628418,-96.4345474243164,-94.8393936157227,4244.3256249999995
680,-148.875961303711,-140.676956176758,-115.788932800293,-114.799797058105,-96.4355850219727,-94.8462829589844,4250.575
681,-148.875122070313,-140.677307128906,-115.787841796875,-114.807434082031,-96.4365921020508,-94.8531494140625,4256.824375
682,-148.874252319336,-140.677642822266,-115.786781311035,-114.815032958984,-96.4375915527344,-94.8600082397461,4263.07375
683,-148.873382568359,-140.678009033203,-115.785774230957,-114.822616577148,-96.438606262207,-94.8668518066406,4269.323125
684,-148.872497558594,-140.678375244141,-115.784805297852,-114.83016204834,-96.4396133422852,-94.8736953735352,4275.5725
685,-148.871597290039,-140.678756713867,-115.783874511719,-114.837669372559,-96.4406127929687,-94.880500793457,4281.821875
686,-148.870666503906,-140.679138183594,-115.782981872559,-114.845146179199,-96.4416122436523,-94.887321472168,4288.07125
687,-148.869735717773,-140.679534912109,-115.782119750977,-114.852577209473,-96.4426116943359,-94.8941192626953,4294.320624999999
688,-148.868789672852,-140.679916381836,-115.781318664551,-114.859985351562,-96.4436111450195,-94.9009094238281,4300.57
689,-148.867797851563,-140.680313110352,-115.78052520752,-114.867332458496,-96.4445877075195,-94.9076614379883,4306.819375
690,-148.866790771484,-140.680694580078,-115.779769897461,-114.874656677246,-96.4455490112305,-94.9144058227539,4313.068749999999
691,-148.865783691406,-140.681106567383,-115.779052734375,-114.881927490234,-96.4465255737305,-94.9211349487305,4319.318125
692,-148.864730834961,-140.681488037109,-115.778373718262,-114.88916015625,-96.4474792480469,-94.9278411865234,4325.5675
693,-148.863677978516,-140.681900024414,-115.777732849121,-114.896347045898,-96.4484329223633,-94.9345321655273,4331.8168749999995
694,-148.862609863281,-140.682312011719,-115.777137756348,-114.903503417969,-96.4493865966797,-94.9412078857422,4338.06625
695,-148.861526489258,-140.682723999023,-115.776573181152,-114.910621643066,-96.4503402709961,-94.9478759765625,4344.315625
696,-148.860412597656,-140.683151245117,-115.776054382324,-114.917694091797,-96.4512786865234,-94.9545288085938,4350.565
697,-148.859298706055,-140.683578491211,-115.775566101074,-114.924713134766,-96.4522094726562,-94.9611358642578,4356.814375
698,-148.858139038086,-140.683990478516,-115.775100708008,-114.931686401367,-96.4531326293945,-94.9677429199219,4363.063749999999
699,-148.856979370117,-140.684417724609,-115.774688720703,-114.938621520996,-96.4540481567383,-94.9743347167969,4369.313125
700,-148.855804443359,-140.684844970703,-115.774322509766,-114.945510864258,-96.454963684082,-94.9809036254883,4375.5625
701,-148.854614257812,-140.685287475586,-115.773986816406,-114.952362060547,-96.4558868408203,-94.9874572753906,4381.811874999999
702,-148.853408813477,-140.685729980469,-115.77368927002,-114.959175109863,-96.4567947387695,-94.9940032958984,4388.06125
703,-148.852203369141,-140.686187744141,-115.773452758789,-114.965942382813,-96.4577026367188,-95.0005416870117,4394.310625
704,-148.850952148437,-140.686645507813,-115.773246765137,-114.97265625,-96.458610534668,-95.0070495605469,4400.5599999999995
705,-148.849685668945,-140.687103271484,-115.773048400879,-114.979316711426,-96.4594879150391,-95.0135269165039,4406.809375
706,-148.848419189453,-140.687561035156,-115.772911071777,-114.985931396484,-96.4603729248047,-95.0199890136719,4413.05875
707,-148.847122192383,-140.688003540039,-115.77278137207,-114.992485046387,-96.4612350463867,-95.0264205932617,4419.308125
708,-148.845794677734,-140.688446044922,-115.772705078125,-114.999000549316,-96.4620971679688,-95.032829284668,4425.5575
709,-148.844467163086,-140.688919067383,-115.772666931152,-115.005462646484,-96.4629516601562,-95.0392303466797,4431.806875
710,-148.843124389648,-140.689376831055,-115.772666931152,-115.011871337891,-96.4637985229492,-95.0456008911133,4438.05625
711,-148.841766357422,-140.689849853516,-115.772705078125,-115.018249511719,-96.4646453857422,-95.0519714355469,4444.305625
712,-148.840408325195,-140.690322875977,-115.77278137207,-115.024559020996,-96.4654998779297,-95.0583114624023,4450.554999999999
713,-148.839004516602,-140.690795898437,-115.772888183594,-115.030822753906,-96.4663238525391,-95.0646286010742,4456.804375
714,-148.837600708008,-140.691268920898,-115.773025512695,-115.037033081055,-96.4671478271484,-95.0709228515625,4463.05375
715,-148.836181640625,-140.691741943359,-115.773208618164,-115.043197631836,-96.4679641723633,-95.0772018432617,4469.303124999999
716,-148.834747314453,-140.692245483398,-115.7734375,-115.049308776855,-96.4687805175781,-95.0834579467773,4475.5525
717,-148.833297729492,-140.692733764648,-115.77368927002,-115.055374145508,-96.469596862793,-95.0897064208984,4481.801875
718,-148.831848144531,-140.693237304687,-115.774002075195,-115.061401367187,-96.4704132080078,-95.0959320068359,4488.0512499999995
719,-148.830383300781,-140.693740844727,-115.774345397949,-115.067375183105,-96.4712295532227,-95.1021423339844,4494.300625
720,-148.828903198242,-140.694259643555,-115.774726867676,-115.073287963867,-96.4720306396484,-95.1083374023438,4500.55
721,-148.827407836914,-140.694763183594,-115.775115966797,-115.079139709473,-96.4728088378906,-95.1144866943359,4506.799375
722,-148.825881958008,-140.695266723633,-115.775550842285,-115.084938049316,-96.4735946655274,-95.1206359863281,4513.04875
723,-148.824356079102,-140.695770263672,-115.776023864746,-115.090682983398,-96.474365234375,-95.1267395019531,4519.298124999999
724,-148.822814941406,-140.6962890625,-115.776519775391,-115.096382141113,-96.4751281738281,-95.1328353881836,4525.5475
725,-148.821258544922,-140.696807861328,-115.777053833008,-115.102027893066,-96.4758987426758,-95.138916015625,4531.796875
726,-148.819686889648,-140.697326660156,-115.777641296387,-115.107620239258,-96.4766616821289,-95.1449737548828,4538.046249999999
727,-148.818115234375,-140.697860717773,-115.778251647949,-115.113166809082,-96.4774169921875,-95.1510314941406,4544.295625
728,-148.816543579102,-140.698394775391,-115.778907775879,-115.118659973145,-96.4781875610352,-95.1570587158203,4550.545
729,-148.814926147461,-140.698928833008,-115.779579162598,-115.124084472656,-96.4789199829102,-95.1630401611328,4556.7943749999995
730,-148.81330871582,-140.699447631836,-115.780281066895,-115.129463195801,-96.4796600341797,-95.1690216064453,4563.04375
731,-148.81169128418,-140.700012207031,-115.781028747559,-115.134788513184,-96.4803924560547,-95.1749801635742,4569.293125
732,-148.81005859375,-140.700546264648,-115.781806945801,-115.140060424805,-96.4811248779297,-95.1809234619141,4575.5425
733,-148.80842590332,-140.701095581055,-115.782623291016,-115.145286560059,-96.4818496704102,-95.1868438720703,4581.791875
734,-148.806762695313,-140.70166015625,-115.783477783203,-115.150466918945,-96.4825820922852,-95.1927490234375,4588.04125
735,-148.805114746094,-140.702239990234,-115.784362792969,-115.155601501465,-96.4833068847656,-95.1986541748047,4594.290625
736,-148.803451538086,-140.70280456543,-115.785278320313,-115.160675048828,-96.4840316772461,-95.2045211791992,4600.54
737,-148.801773071289,-140.703369140625,-115.786209106445,-115.165679931641,-96.4847412109375,-95.2103652954102,4606.789374999999
738,-148.800064086914,-140.70393371582,-115.787162780762,-115.170616149902,-96.4854354858398,-95.2161712646484,4613.03875
739,-148.79833984375,-140.704483032227,-115.788146972656,-115.175514221191,-96.4861068725586,-95.2219619750977,4619.288125
740,-148.796615600586,-140.705047607422,-115.789161682129,-115.18034362793,-96.4868011474609,-95.2277297973633,4625.537499999999
741,-148.794876098633,-140.705627441406,-115.79020690918,-115.185134887695,-96.4874801635742,-95.2334899902344,4631.786875
742,-148.793151855469,-140.706192016602,-115.791282653809,-115.189872741699,-96.488151550293,-95.2392196655273,4638.03625
743,-148.791397094727,-140.706787109375,-115.79239654541,-115.194564819336,-96.4888305664062,-95.2449493408203,4644.2856249999995
744,-148.789657592773,-140.707382202148,-115.793533325195,-115.199203491211,-96.4895095825195,-95.2506561279297,4650.535
745,-148.787872314453,-140.707946777344,-115.79468536377,-115.20378112793,-96.4901657104492,-95.2563323974609,4656.784375
746,-148.786102294922,-140.708541870117,-115.795867919922,-115.208297729492,-96.4908218383789,-95.2619934082031,4663.03375
